From,To,Valid-From,Valid-Until,Days,Departure,Arrival,Flight,Aircraft,Duration,from,until,AircraftName,ICAO,Capacity,FromAirport,FromCity,FromCountry,FromLatitude,FromLongitude,ToAirport,ToCity,ToCountry,ToLatitude,ToLongitude,passenger_pre,To_city_country,population_from,population,city_id,from_city_id,from_to
KGI,PER,2009-01-02,2009-01-30,123457,19:10,20:15,QF1065,73H,01:05,2,30,Boeing 737-800 (winglets) pax,B738,162,Kalgoorlie Boulder,Kalgoorlie,Australia,-30.789444,121.461667,Perth Intl,Perth,Australia,-31.940278,115.966944,138,Australia_Perth,30841.0,2039200.0,371,16299,KGI_PER
KGI,PER,2009-01-02,2009-01-30,1235,13:55,15:00,QF1063,73H,01:05,2,30,Boeing 737-800 (winglets) pax,B738,162,Kalgoorlie Boulder,Kalgoorlie,Australia,-30.789444,121.461667,Perth Intl,Perth,Australia,-31.940278,115.966944,92,Australia_Perth,30841.0,2039200.0,371,16299,KGI_PER
KGI,PER,2009-01-02,2009-01-24,46,13:55,15:05,QF1895,717,01:10,2,24,Boeing 717,B712,106,Kalgoorlie Boulder,Kalgoorlie,Australia,-30.789444,121.461667,Perth Intl,Perth,Australia,-31.940278,115.966944,30,Australia_Perth,30841.0,2039200.0,371,16299,KGI_PER
KGI,PER,2009-01-02,2009-01-24,67,08:00,09:10,QF1893,717,01:10,2,24,Boeing 717,B712,106,Kalgoorlie Boulder,Kalgoorlie,Australia,-30.789444,121.461667,Perth Intl,Perth,Australia,-31.940278,115.966944,30,Australia_Perth,30841.0,2039200.0,371,16299,KGI_PER
KTA,PER,2009-01-02,2009-01-19,1,11:00,12:55,QF911,73H,01:55,2,19,Boeing 737-800 (winglets) pax,B738,162,Karratha,Karratha,Australia,-20.712222,116.773333,Perth Intl,Perth,Australia,-31.940278,115.966944,23,Australia_Perth,15828.0,2039200.0,371,23443,KTA_PER
KTA,PER,2009-01-02,2009-01-23,23457,13:30,15:25,QF913,73H,01:55,2,23,Boeing 737-800 (winglets) pax,B738,162,Karratha,Karratha,Australia,-20.712222,116.773333,Perth Intl,Perth,Australia,-31.940278,115.966944,115,Australia_Perth,15828.0,2039200.0,371,23443,KTA_PER
KTA,PER,2009-01-02,2009-01-30,1234567,17:05,19:00,QF915,73H,01:55,2,30,Boeing 737-800 (winglets) pax,B738,162,Karratha,Karratha,Australia,-20.712222,116.773333,Perth Intl,Perth,Australia,-31.940278,115.966944,162,Australia_Perth,15828.0,2039200.0,371,23443,KTA_PER
KTA,PER,2009-01-02,2009-01-30,123457,18:30,20:25,QF917,73H,01:55,2,30,Boeing 737-800 (winglets) pax,B738,162,Karratha,Karratha,Australia,-20.712222,116.773333,Perth Intl,Perth,Australia,-31.940278,115.966944,138,Australia_Perth,15828.0,2039200.0,371,23443,KTA_PER
KTA,PER,2009-01-02,2009-01-30,13567,09:30,11:25,QF909,73H,01:55,2,30,Boeing 737-800 (winglets) pax,B738,162,Karratha,Karratha,Australia,-20.712222,116.773333,Perth Intl,Perth,Australia,-31.940278,115.966944,115,Australia_Perth,15828.0,2039200.0,371,23443,KTA_PER
KTA,PER,2009-01-02,2009-01-23,2345,11:00,12:55,QF1911,717,01:55,2,23,Boeing 717,B712,106,Karratha,Karratha,Australia,-20.712222,116.773333,Perth Intl,Perth,Australia,-31.940278,115.966944,60,Australia_Perth,15828.0,2039200.0,371,23443,KTA_PER
KTA,PER,2009-01-02,2009-01-24,16,13:30,15:25,QF1913,717,01:55,2,24,Boeing 717,B712,106,Karratha,Karratha,Australia,-20.712222,116.773333,Perth Intl,Perth,Australia,-31.940278,115.966944,30,Australia_Perth,15828.0,2039200.0,371,23443,KTA_PER
KTA,PER,2009-01-02,2009-01-30,4,12:30,14:25,QF1921,717,01:55,2,30,Boeing 717,B712,106,Karratha,Karratha,Australia,-20.712222,116.773333,Perth Intl,Perth,Australia,-31.940278,115.966944,15,Australia_Perth,15828.0,2039200.0,371,23443,KTA_PER
KTA,PER,2009-01-02,2009-01-30,12345,16:15,18:20,QF2667,100,02:05,2,30,Fokker F100,F100,100,Karratha,Karratha,Australia,-20.712222,116.773333,Perth Intl,Perth,Australia,-31.940278,115.966944,71,Australia_Perth,15828.0,2039200.0,371,23443,KTA_PER
PHE,PER,2009-01-03,2009-01-30,12345,16:45,18:45,QF1815,717,02:00,3,30,Boeing 717,B712,106,Port Hedland Intl,Port Hedland,Australia,-20.377778,118.626389,Perth Intl,Perth,Australia,-31.940278,115.966944,75,Australia_Perth,4180.0,2039200.0,371,42046,PHE_PER
PHE,PER,2009-01-02,2009-01-30,1234567,18:20,20:20,QF1817,717,02:00,2,30,Boeing 717,B712,106,Port Hedland Intl,Port Hedland,Australia,-20.377778,118.626389,Perth Intl,Perth,Australia,-31.940278,115.966944,106,Australia_Perth,4180.0,2039200.0,371,42046,PHE_PER
PHE,PER,2009-01-02,2009-01-30,123456,09:05,11:05,QF1811,717,02:00,2,30,Boeing 717,B712,106,Port Hedland Intl,Port Hedland,Australia,-20.377778,118.626389,Perth Intl,Perth,Australia,-31.940278,115.966944,90,Australia_Perth,4180.0,2039200.0,371,42046,PHE_PER
PHE,PER,2009-01-02,2009-01-30,123457,12:55,14:55,QF1813,717,02:00,2,30,Boeing 717,B712,106,Port Hedland Intl,Port Hedland,Australia,-20.377778,118.626389,Perth Intl,Perth,Australia,-31.940278,115.966944,90,Australia_Perth,4180.0,2039200.0,371,42046,PHE_PER
PHE,PER,2009-01-03,2009-01-30,12345,10:05,12:15,QF2661,100,02:10,3,30,Fokker F100,F100,100,Port Hedland Intl,Port Hedland,Australia,-20.377778,118.626389,Perth Intl,Perth,Australia,-31.940278,115.966944,71,Australia_Perth,4180.0,2039200.0,371,42046,PHE_PER
PHE,PER,2009-01-02,2009-01-30,7,19:25,21:35,QF2669,100,02:10,2,30,Fokker F100,F100,100,Port Hedland Intl,Port Hedland,Australia,-20.377778,118.626389,Perth Intl,Perth,Australia,-31.940278,115.966944,14,Australia_Perth,4180.0,2039200.0,371,42046,PHE_PER
HKG,JNB,2009-01-02,2009-01-30,1234567,23:45,06:35+1,CX749,744,12:50,2,30,Boeing 747-400 pax,B744,416,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246,416,South Africa_Johannesburg,7398000.0,4434827.0,174,70,HKG_JNB
LHR,JNB,2009-01-02,2009-01-30,1234567,17:50,06:35+1,BA55,744,10:45,2,30,Boeing 747-400 pax,B744,416,Heathrow,London,United Kingdom,51.4775,-0.461389,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246,416,South Africa_Johannesburg,11120000.0,4434827.0,174,33,LHR_JNB
LHR,JNB,2009-01-02,2009-01-30,1234567,20:05,08:50+1,BA57,744,10:45,2,30,Boeing 747-400 pax,B744,416,Heathrow,London,United Kingdom,51.4775,-0.461389,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246,416,South Africa_Johannesburg,11120000.0,4434827.0,174,33,LHR_JNB
MAD,JNB,2009-01-02,2009-01-30,12457,00:30,11:35,IB6051,340,10:05,2,30,Airbus A340 all models,A340,303,Barajas,Madrid,Spain,40.493556,-3.566764,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246,216,South Africa_Johannesburg,6006000.0,4434827.0,174,102,MAD_JNB
SYD,JNB,2009-01-02,2009-01-30,123457,10:30,15:30,QF63,744,14:00,2,30,Boeing 747-400 pax,B744,416,Sydney Intl,Sydney,Australia,-33.946111,151.177222,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246,356,South Africa_Johannesburg,4840600.0,4434827.0,174,155,SYD_JNB
BCN,JNB,2009-01-02,2009-01-30,13467,21:30,11:35+1,IB6051,320,13:05,2,30,Airbus A320-100/200,A320,150,Barcelona,Barcelona,Spain,41.297078,2.078464,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246,107,South Africa_Johannesburg,4735000.0,4434827.0,174,159,BCN_JNB
CPT,JNB,2009-01-02,2009-01-30,1234567,10:00,12:00,BA6410,734,02:00,2,30,Boeing 737-400 pax,B734,146,Cape Town Intl,Cape Town,South Africa,-33.964806,18.601667,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246,146,South Africa_Johannesburg,433688.0,4434827.0,174,739,CPT_JNB
CPT,JNB,2009-01-02,2009-01-30,1234567,11:15,13:15,BA6408,734,02:00,2,30,Boeing 737-400 pax,B734,146,Cape Town Intl,Cape Town,South Africa,-33.964806,18.601667,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246,146,South Africa_Johannesburg,433688.0,4434827.0,174,739,CPT_JNB
CPT,JNB,2009-01-02,2009-01-30,1234567,14:00,16:00,BA6416,734,02:00,2,30,Boeing 737-400 pax,B734,146,Cape Town Intl,Cape Town,South Africa,-33.964806,18.601667,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246,146,South Africa_Johannesburg,433688.0,4434827.0,174,739,CPT_JNB
CPT,JNB,2009-01-02,2009-01-30,1234567,15:45,17:45,BA6418,734,02:00,2,30,Boeing 737-400 pax,B734,146,Cape Town Intl,Cape Town,South Africa,-33.964806,18.601667,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246,146,South Africa_Johannesburg,433688.0,4434827.0,174,739,CPT_JNB
CPT,JNB,2009-01-02,2009-01-30,123457,18:00,20:00,BA6426,734,02:00,2,30,Boeing 737-400 pax,B734,146,Cape Town Intl,Cape Town,South Africa,-33.964806,18.601667,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246,125,South Africa_Johannesburg,433688.0,4434827.0,174,739,CPT_JNB
CPT,JNB,2009-01-02,2009-01-30,12345,07:00,09:00,BA6424,734,02:00,2,30,Boeing 737-400 pax,B734,146,Cape Town Intl,Cape Town,South Africa,-33.964806,18.601667,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246,104,South Africa_Johannesburg,433688.0,4434827.0,174,739,CPT_JNB
CPT,JNB,2009-01-02,2009-01-30,12345,08:40,10:40,BA6406,733,02:00,2,30,Boeing 737-300 pax,B733,128,Cape Town Intl,Cape Town,South Africa,-33.964806,18.601667,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246,91,South Africa_Johannesburg,433688.0,4434827.0,174,739,CPT_JNB
CPT,JNB,2009-01-02,2009-01-30,67,08:00,10:00,BA6402,733,02:00,2,30,Boeing 737-300 pax,B733,128,Cape Town Intl,Cape Town,South Africa,-33.964806,18.601667,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246,36,South Africa_Johannesburg,433688.0,4434827.0,174,739,CPT_JNB
DUR,JNB,2009-01-02,2009-01-30,1234567,13:00,14:10,BA6214,733,01:10,2,30,Boeing 737-300 pax,B733,128,Durban Intl,Durban,South Africa,-29.970089,30.950519,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246,128,South Africa_Johannesburg,595061.0,4434827.0,174,1227,DUR_JNB
DUR,JNB,2009-01-02,2009-01-30,1234567,16:00,17:10,BA6218,733,01:10,2,30,Boeing 737-300 pax,B733,128,Durban Intl,Durban,South Africa,-29.970089,30.950519,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246,128,South Africa_Johannesburg,595061.0,4434827.0,174,1227,DUR_JNB
DUR,JNB,2009-01-02,2009-01-30,123456,10:00,11:10,BA6224,733,01:10,2,30,Boeing 737-300 pax,B733,128,Durban Intl,Durban,South Africa,-29.970089,30.950519,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246,109,South Africa_Johannesburg,595061.0,4434827.0,174,1227,DUR_JNB
DUR,JNB,2009-01-02,2009-01-30,123457,17:30,18:40,BA6220,733,01:10,2,30,Boeing 737-300 pax,B733,128,Durban Intl,Durban,South Africa,-29.970089,30.950519,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246,109,South Africa_Johannesburg,595061.0,4434827.0,174,1227,DUR_JNB
DUR,JNB,2009-01-02,2009-01-30,12345,08:45,09:55,BA6202,733,01:10,2,30,Boeing 737-300 pax,B733,128,Durban Intl,Durban,South Africa,-29.970089,30.950519,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246,91,South Africa_Johannesburg,595061.0,4434827.0,174,1227,DUR_JNB
DUR,JNB,2009-01-02,2009-01-30,5,20:15,21:25,BA6212,733,01:10,2,30,Boeing 737-300 pax,B733,128,Durban Intl,Durban,South Africa,-29.970089,30.950519,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246,18,South Africa_Johannesburg,595061.0,4434827.0,174,1227,DUR_JNB
PLZ,JNB,2009-01-02,2009-01-12,135,06:15,07:55,BA6232,733,01:40,2,12,Boeing 737-300 pax,B733,128,Port Elizabeth Intl,Port Elizabeth,South Africa,-33.984919,25.617275,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246,54,South Africa_Johannesburg,312392.0,4434827.0,174,2015,PLZ_JNB
PLZ,JNB,2009-01-02,2009-01-30,1234567,08:45,10:25,BA6238,733,01:40,2,30,Boeing 737-300 pax,B733,128,Port Elizabeth Intl,Port Elizabeth,South Africa,-33.984919,25.617275,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246,128,South Africa_Johannesburg,312392.0,4434827.0,174,2015,PLZ_JNB
PLZ,JNB,2009-01-02,2009-01-30,1234567,13:25,15:05,BA6242,733,01:40,2,30,Boeing 737-300 pax,B733,128,Port Elizabeth Intl,Port Elizabeth,South Africa,-33.984919,25.617275,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246,128,South Africa_Johannesburg,312392.0,4434827.0,174,2015,PLZ_JNB
PLZ,JNB,2009-01-02,2009-01-30,123457,18:00,19:40,BA6236,733,01:40,2,30,Boeing 737-300 pax,B733,128,Port Elizabeth Intl,Port Elizabeth,South Africa,-33.984919,25.617275,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246,109,South Africa_Johannesburg,312392.0,4434827.0,174,2015,PLZ_JNB
WDH,JNB,2009-01-02,2009-01-30,1234567,15:00,16:55,BA6274,733,01:55,2,30,Boeing 737-300 pax,B733,128,Windhoek Hosea Kutako International Airport ,Windhoek,Namibia,-22.486667,17.4625,Johannesburg Intl,Johannesburg,South Africa,-26.139166,28.246,128,South Africa_Johannesburg,322500.0,4434827.0,174,751,WDH_JNB
HKG,DPS,2009-01-02,2009-01-23,1234567,10:05,14:50,CX785,773,04:45,2,23,Boeing 777-300 pax,B773,386,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,Bali Ngurah Rai,Denpasar,Indonesia,-8.748169,115.167172,386,Indonesia_Denpasar,7398000.0,834881.0,959,70,HKG_DPS
NRT,DPS,2009-01-02,2009-01-30,1234567,15:55,22:25,JO729,744,07:30,2,30,Boeing 747-400 pax,B744,416,Narita Intl,Tokyo,Japan,35.764722,140.386389,Bali Ngurah Rai,Denpasar,Indonesia,-8.748169,115.167172,416,Indonesia_Denpasar,39105000.0,834881.0,959,0,NRT_DPS
HKG,BLR,2009-01-02,2009-01-30,1234567,22:15,01:40+1,KA152,330,05:55,2,30,Airbus A330 all models,A330,293,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,Bangalore,Bangalore,India,12.949986,77.668206,293,India_Bangalore,7398000.0,13999000.0,24,70,HKG_BLR
LHR,BLR,2009-01-02,2009-01-30,1234567,13:50,04:50+1,BA119,744,09:30,2,30,Boeing 747-400 pax,B744,416,Heathrow,London,United Kingdom,51.4775,-0.461389,Bangalore,Bangalore,India,12.949986,77.668206,416,India_Bangalore,11120000.0,13999000.0,24,33,LHR_BLR
HKG,CGK,2009-01-02,2009-01-19,1234567,09:30,13:15,CX777,330,04:45,2,19,Airbus A330 all models,A330,293,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,Soekarno Hatta Intl,Jakarta,Indonesia,-6.125567,106.655897,293,Indonesia_Jakarta,7398000.0,35362000.0,1,70,HKG_CGK
HKG,CGK,2009-01-02,2009-01-30,1234567,16:15,20:00,CX719,330,04:45,2,30,Airbus A330 all models,A330,293,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,Soekarno Hatta Intl,Jakarta,Indonesia,-6.125567,106.655897,293,Indonesia_Jakarta,7398000.0,35362000.0,1,70,HKG_CGK
NRT,CGK,2009-01-02,2009-01-30,1234567,11:20,17:20,JO725,777,08:00,2,30,Boeing 777 all pax models,\N,305,Narita Intl,Tokyo,Japan,35.764722,140.386389,Soekarno Hatta Intl,Jakarta,Indonesia,-6.125567,106.655897,305,Indonesia_Jakarta,39105000.0,35362000.0,1,0,NRT_CGK
SYD,CGK,2009-01-02,2009-01-30,1357,15:15,18:40,QF41,333,07:25,2,30,Airbus A330-300,A333,335,Sydney Intl,Sydney,Australia,-33.946111,151.177222,Soekarno Hatta Intl,Jakarta,Indonesia,-6.125567,106.655897,191,Indonesia_Jakarta,4840600.0,35362000.0,1,155,SYD_CGK
HKG,DAC,2009-01-02,2009-01-30,13467,20:10,22:35,KA110,330,04:25,2,30,Airbus A330 all models,A330,293,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,Zia Intl,Dhaka,Bangladesh,23.843333,90.397781,209,Bangladesh_Dhaka,7398000.0,16839000.0,16,70,HKG_DAC
LHR,DAC,2009-01-02,2009-01-30,357,10:15,01:50+1,BA145,777,09:35,2,30,Boeing 777 all pax models,\N,305,Heathrow,London,United Kingdom,51.4775,-0.461389,Zia Intl,Dhaka,Bangladesh,23.843333,90.397781,130,Bangladesh_Dhaka,11120000.0,16839000.0,16,33,LHR_DAC
HKG,KHH,2009-01-02,2009-01-15,14,09:00,10:30,KA432,330,01:30,2,15,Airbus A330 all models,A330,293,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,Kaohsiung Intl,Kaohsiung,Taiwan,22.577094,120.350006,83,Taiwan_Kaohsiung,7398000.0,2773533.0,280,70,HKG_KHH
HKG,KHH,2009-01-02,2009-01-21,23567,09:00,10:25,KA432,330,01:25,2,21,Airbus A330 all models,A330,293,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,Kaohsiung Intl,Kaohsiung,Taiwan,22.577094,120.350006,209,Taiwan_Kaohsiung,7398000.0,2773533.0,280,70,HKG_KHH
HKG,KHH,2009-01-02,2009-01-30,1234567,12:40,14:05,KA436,330,01:25,2,30,Airbus A330 all models,A330,293,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,Kaohsiung Intl,Kaohsiung,Taiwan,22.577094,120.350006,293,Taiwan_Kaohsiung,7398000.0,2773533.0,280,70,HKG_KHH
HKG,KHH,2009-01-02,2009-01-30,1234567,17:50,19:15,KA430,330,01:25,2,30,Airbus A330 all models,A330,293,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,Kaohsiung Intl,Kaohsiung,Taiwan,22.577094,120.350006,293,Taiwan_Kaohsiung,7398000.0,2773533.0,280,70,HKG_KHH
HKG,KHH,2009-01-02,2009-01-30,1234567,21:35,23:00,KA450,330,01:25,2,30,Airbus A330 all models,A330,293,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,Kaohsiung Intl,Kaohsiung,Taiwan,22.577094,120.350006,293,Taiwan_Kaohsiung,7398000.0,2773533.0,280,70,HKG_KHH
NRT,KHH,2009-01-02,2009-01-30,1234567,18:00,21:15,JL657,767,04:15,2,30,Boeing 767 all pax models,\N,216,Narita Intl,Tokyo,Japan,35.764722,140.386389,Kaohsiung Intl,Kaohsiung,Taiwan,22.577094,120.350006,216,Taiwan_Kaohsiung,39105000.0,2773533.0,280,0,NRT_KHH
HKG,MAA,2009-01-02,2009-01-30,1356,22:15,01:30+1,CX631,330,05:45,2,30,Airbus A330 all models,A330,293,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,Chennai Intl,Madras,India,12.994414,80.180517,167,India_Madras,7398000.0,9340.0,31363,70,HKG_MAA
LHR,MAA,2009-01-02,2009-01-30,12567,09:35,01:00+1,BA35,777,09:55,2,30,Boeing 777 all pax models,\N,305,Heathrow,London,United Kingdom,51.4775,-0.461389,Chennai Intl,Madras,India,12.994414,80.180517,217,India_Madras,11120000.0,9340.0,31363,33,LHR_MAA
HKG,SGN,2009-01-02,2009-01-30,1234567,09:00,10:35,CX767,330,02:35,2,30,Airbus A330 all models,A330,293,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,Tansonnhat Intl,Ho Chi Minh City,Vietnam,10.818797,106.651856,293,Vietnam_Ho Chi Minh City,7398000.0,13954000.0,25,70,HKG_SGN
HKG,SGN,2009-01-02,2009-01-30,1234567,16:30,18:00,CX765,330,02:30,2,30,Airbus A330 all models,A330,293,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,Tansonnhat Intl,Ho Chi Minh City,Vietnam,10.818797,106.651856,293,Vietnam_Ho Chi Minh City,7398000.0,13954000.0,25,70,HKG_SGN
NRT,SGN,2009-01-02,2009-01-30,124567,17:50,22:30,JO759,767,06:40,2,30,Boeing 767 all pax models,\N,216,Narita Intl,Tokyo,Japan,35.764722,140.386389,Tansonnhat Intl,Ho Chi Minh City,Vietnam,10.818797,106.651856,185,Vietnam_Ho Chi Minh City,39105000.0,13954000.0,25,0,NRT_SGN
HKG,SUB,2009-01-02,2009-01-30,1467,15:55,19:35,CX781,330,04:40,2,30,Airbus A330 all models,A330,293,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,Juanda,Surabaya,Indonesia,-7.379831,112.786858,167,Indonesia_Surabaya,7398000.0,2885555.0,268,70,HKG_SUB
HKG,TAO,2009-01-02,2009-01-30,1234567,10:45,13:50,KA950,330,03:05,2,30,Airbus A330 all models,A330,293,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,Liuting,Qingdao,China,36.266108,120.374436,293,China_Qingdao,7398000.0,5775000.0,107,70,HKG_TAO
NRT,TAO,2009-01-02,2009-01-30,1234567,09:30,12:00,JL783,767,03:30,2,30,Boeing 767 all pax models,\N,216,Narita Intl,Tokyo,Japan,35.764722,140.386389,Liuting,Qingdao,China,36.266108,120.374436,216,China_Qingdao,39105000.0,5775000.0,107,0,NRT_TAO
HND,KOJ,2009-01-02,2009-01-30,1234567,08:00,09:55,JL1863,777,01:55,2,30,Boeing 777 all pax models,\N,305,Tokyo Intl,Tokyo,Japan,35.552258,139.779694,Kagoshima,Kagoshima,Japan,31.803397,130.719408,305,Japan_Kagoshima,39105000.0,593754.0,1229,0,HND_KOJ
HND,KOJ,2009-01-02,2009-01-30,1234567,10:30,12:25,JL1867,AB6,01:55,2,30,Airbus A300-600 pax,A306,266,Tokyo Intl,Tokyo,Japan,35.552258,139.779694,Kagoshima,Kagoshima,Japan,31.803397,130.719408,266,Japan_Kagoshima,39105000.0,593754.0,1229,0,HND_KOJ
HND,KOJ,2009-01-02,2009-01-30,1234567,12:55,14:50,JL1871,AB6,01:55,2,30,Airbus A300-600 pax,A306,266,Tokyo Intl,Tokyo,Japan,35.552258,139.779694,Kagoshima,Kagoshima,Japan,31.803397,130.719408,266,Japan_Kagoshima,39105000.0,593754.0,1229,0,HND_KOJ
HND,KOJ,2009-01-02,2009-01-30,1234567,17:00,18:55,JL1875,AB6,01:55,2,30,Airbus A300-600 pax,A306,266,Tokyo Intl,Tokyo,Japan,35.552258,139.779694,Kagoshima,Kagoshima,Japan,31.803397,130.719408,266,Japan_Kagoshima,39105000.0,593754.0,1229,0,HND_KOJ
HND,KOJ,2009-01-02,2009-01-30,1234567,19:05,21:00,JL1879,AB6,01:55,2,30,Airbus A300-600 pax,A306,266,Tokyo Intl,Tokyo,Japan,35.552258,139.779694,Kagoshima,Kagoshima,Japan,31.803397,130.719408,266,Japan_Kagoshima,39105000.0,593754.0,1229,0,HND_KOJ
NGO,KOJ,2009-01-02,2009-01-30,1234567,11:45,13:15,JC3293,734,01:30,2,30,Boeing 737-400 pax,B734,146,Chubu Centrair Intl,Nagoya,Japan,34.858414,136.805408,Kagoshima,Kagoshima,Japan,31.803397,130.719408,146,Japan_Kagoshima,9522000.0,593754.0,1229,43,NGO_KOJ
NGO,KOJ,2009-01-02,2009-01-30,1234567,17:50,19:20,JC3297,734,01:30,2,30,Boeing 737-400 pax,B734,146,Chubu Centrair Intl,Nagoya,Japan,34.858414,136.805408,Kagoshima,Kagoshima,Japan,31.803397,130.719408,146,Japan_Kagoshima,9522000.0,593754.0,1229,43,NGO_KOJ
NGO,KOJ,2009-01-02,2009-01-30,1234567,07:45,09:15,JC3291,M81,01:30,2,30,McDonnell Douglas MD81,MD81,172,Chubu Centrair Intl,Nagoya,Japan,34.858414,136.805408,Kagoshima,Kagoshima,Japan,31.803397,130.719408,172,Japan_Kagoshima,9522000.0,593754.0,1229,43,NGO_KOJ
ASJ,KOJ,2009-01-02,2009-01-30,1234567,11:50,12:40,JL3728,M81,00:50,2,30,McDonnell Douglas MD81,MD81,172,Amami,Amami,Japan,28.430633,129.712542,Kagoshima,Kagoshima,Japan,31.803397,130.719408,172,Japan_Kagoshima,41049.0,593754.0,1229,14147,ASJ_KOJ
ASJ,KOJ,2009-01-02,2009-01-30,1234567,15:05,15:55,JL3732,M81,00:50,2,30,McDonnell Douglas MD81,MD81,172,Amami,Amami,Japan,28.430633,129.712542,Kagoshima,Kagoshima,Japan,31.803397,130.719408,172,Japan_Kagoshima,41049.0,593754.0,1229,14147,ASJ_KOJ
ASJ,KOJ,2009-01-02,2009-01-30,1234567,18:05,18:55,JL3736,M81,00:50,2,30,McDonnell Douglas MD81,MD81,172,Amami,Amami,Japan,28.430633,129.712542,Kagoshima,Kagoshima,Japan,31.803397,130.719408,172,Japan_Kagoshima,41049.0,593754.0,1229,14147,ASJ_KOJ
TKN,KOJ,2009-01-02,2009-01-30,1234567,15:55,16:45,JL3798,M81,00:50,2,30,McDonnell Douglas MD81,MD81,172,Tokunoshima,Tokunoshima,Japan,27.836381,128.881253,Kagoshima,Kagoshima,Japan,31.803397,130.719408,172,Japan_Kagoshima,10194.0,593754.0,1229,29867,TKN_KOJ
HND,SHA,2009-01-02,2009-01-15,1234567,09:25,11:50,JL8877,777,03:25,2,15,Boeing 777 all pax models,\N,305,Tokyo Intl,Tokyo,Japan,35.552258,139.779694,Hongqiao Intl,Shanghai,China,31.197875,121.336319,305,China_Shanghai,39105000.0,22118000.0,7,0,HND_SHA
HND,HKD,2009-01-02,2009-01-30,1234567,07:40,09:00,JL1161,767,01:20,2,30,Boeing 767 all pax models,\N,216,Tokyo Intl,Tokyo,Japan,35.552258,139.779694,Hakodate,Hakodate,Japan,41.77,140.821944,216,Japan_Hakodate,39105000.0,251942.0,2375,0,HND_HKD
HND,HKD,2009-01-02,2009-01-30,1234567,13:05,14:25,JL1165,767,01:20,2,30,Boeing 767 all pax models,\N,216,Tokyo Intl,Tokyo,Japan,35.552258,139.779694,Hakodate,Hakodate,Japan,41.77,140.821944,216,Japan_Hakodate,39105000.0,251942.0,2375,0,HND_HKD
HND,HKD,2009-01-02,2009-01-30,1234567,17:35,18:55,JL1167,767,01:20,2,30,Boeing 767 all pax models,\N,216,Tokyo Intl,Tokyo,Japan,35.552258,139.779694,Hakodate,Hakodate,Japan,41.77,140.821944,216,Japan_Hakodate,39105000.0,251942.0,2375,0,HND_HKD
